it,ft,bt,transmission,ownerNo,oem,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Engine,Seats_1,Color,Gear Box,Drive Type,City
0,Diesel,Sedan,Manual,1,Honda,Honda Amaze,2018,₹ 5.67 Lakh,Comprehensive,"88,594 Kms",25.8 kmpl,1498 CC,5,Silver,,,Delhi
0,Petrol,Sedan,Automatic,2,Mercedes-Benz,Mercedes-Benz CLA,2018,₹ 27.75 Lakh,Third Party insurance,"21,000 Kms",15.04 kmpl,1991 CC,5,White,,,Delhi
0,Diesel,SUV,Manual,2,Hyundai,Hyundai Creta,2017,₹ 8.80 Lakh,Comprehensive,"33,756 Kms",19.67 kmpl,1582 CC,5,White,,,Delhi
0,Petrol,SUV,Manual,1,Honda,Honda WR-V,2017,₹ 7.38 Lakh,Zero Dep,"38,192 Kms",17.5 kmpl,1199 CC,5,White,,,Delhi
0,Diesel,MUV,Automatic,1,Kia,Kia Carnival,2020,₹ 30.50 Lakh,Comprehensive,"50,000 Kms",14.11 kmpl,2199 CC,7,Black,,,Delhi
0,Petrol,Sedan,Manual,1,Honda,Honda Amaze,2017,₹ 4.69 Lakh,Comprehensive,"97,411 Kms",17.8 kmpl,1198 CC,5,Silver,,,Delhi
0,Petrol,Hatchback,Automatic,1,Honda,Honda Jazz,2021,₹ 9.35 Lakh,Zero Dep,"11,077 Kms",17.1 kmpl,1199 CC,5,White,,,Delhi
0,Diesel,SUV,Manual,2,Hyundai,Hyundai Creta,2020,₹ 12.90 Lakh,Third Party insurance,"55,000 Kms",19.67 kmpl,1582 CC,5,Blue,,,Delhi
0,Petrol,Sedan,Automatic,1,Skoda,Skoda Rapid,2016,₹ 7.65 Lakh,Third Party insurance,"43,100 Kms",14.3 kmpl,1598 CC,5,Carbon Steel,,,Delhi
0,Diesel,SUV,Manual,1,Ford,Ford Ecosport,2018,₹ 7.65 Lakh,Comprehensive,"82,501 Kms",23 kmpl,1498 CC,5,White,,,Delhi
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,₹ 5.24 Lakh,Comprehensive,"91,881 Kms",21.4 kmpl,1197 CC,5,Blue,,,Delhi
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,2017,₹ 3.80 Lakh,Third Party insurance,"36,000 Kms",20.4 kmpl,1197 CC,5,White,,,Delhi
0,Petrol,Hatchback,Automatic,2,Maruti,Maruti Baleno,2018,₹ 6.21 Lakh,Comprehensive,"62,479 Kms",21.4 kmpl,1197 CC,5,Silver,,,Delhi
0,Diesel,SUV,Manual,2,Mahindra,Mahindra Scorpio,2016,₹ 9.90 Lakh,Comprehensive,"53,000 Kms",15.4 kmpl,1997 CC,7,White,,,Delhi
0,Petrol,Hatchback,Manual,2,Honda,Honda Brio,2013,₹ 2.30 Lakh,Comprehensive,"51,000 Kms",19.4 kmpl,1198 CC,5,Grey,,,Delhi
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2015,₹ 5.49 Lakh,Comprehensive,"63,774 Kms",18.6 kmpl,1197 CC,5,White,,,Delhi
0,Petrol,Sedan,Manual,1,Honda,Honda Amaze,2017,₹ 4.75 Lakh,Comprehensive,"45,000 Kms",17.8 kmpl,1198 CC,5,Grey,,,Delhi
0,Petrol,Sedan,Manual,1,Hyundai,Hyundai Aura,2021,₹ 7.75 Lakh,Third Party,"21,900 Kms",20.5 kmpl,1197 CC,5,White,,,Delhi
0,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2016,₹ 6.49 Lakh,Comprehensive,"27,381 Kms",17.01 kmpl,1591 CC,5,Others,,,Delhi
0,Cng,Hatchback,Manual,2,Maruti,Maruti Alto 800,2017,₹ 2.90 Lakh,Comprehensive,"54,147 Kms",30.46 kmpl,796 CC,5,White,,,Delhi
0,Cng,Hatchback,Manual,1,Maruti,Maruti Wagon R,2020,₹ 5.51 Lakh,Zero Dep,"56,716 Kms",32.52 kmpl,998 CC,5,Others,,,Delhi
0,Diesel,SUV,Automatic,2,Land Rover,Land Rover Range Rover Sport,2017,₹ 72 Lakh,Third Party insurance,"68,000 Kms",12.65 kmpl,2993 CC,5,Black,,,Delhi
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2015,₹ 2.95 Lakh,Comprehensive,"49,000 Kms",21.79 kmpl,998 CC,5,Grey,,,Delhi
0,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2016,₹ 4.85 Lakh,Comprehensive,"63,000 Kms",20.85 kmpl,1197 CC,5,White,,,Delhi
0,Diesel,Hatchback,Manual,1,Tata,Tata Indica V2,2011,₹ 1.95 Lakh,Comprehensive,"77,000 Kms",25 kmpl,1396 CC,5,Cavern Grey,,,Delhi
0,Diesel,SUV,Automatic,1,BMW,BMW X1,2023,₹ 54 Lakh,Comprehensive,"3,000 Kms",20.37 kmpl,1995 CC,5,White,,,Delhi
0,Diesel,MUV,Automatic,1,Toyota,Toyota Innova Crysta,2019,₹ 17.75 Lakh,Comprehensive,"54,000 Kms",11.36 kmpl,2755 CC,7,Silver,,,Delhi
0,Petrol,Sedan,Manual,1,Honda,Honda City,2018,₹ 8.25 Lakh,Comprehensive,"55,000 Kms",17.4 kmpl,1497 CC,5,Silver,,,Delhi
0,Petrol,Sedan,Automatic,2,Skoda,Skoda Octavia,2018,₹ 16.50 Lakh,Third Party insurance,"50,000 Kms",15.1 kmpl,1798 CC,5,Others,,,Delhi
0,Petrol,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLS,2022,₹ 1.38 Crore,Comprehensive,"16,000 Kms",,2999 CC,7,White,,,Delhi
0,Petrol,Sedan,Manual,2,Hyundai,Hyundai Verna,2019,₹ 10.16 Lakh,Zero Dep,"14,598 Kms",17 kmpl,1591 CC,5,Brown,,,Delhi
0,Diesel,SUV,Automatic,2,Toyota,Toyota Fortuner,2015,₹ 11.95 Lakh,Comprehensive,"96,000 Kms",12.55 kmpl,2982 CC,7,White,,,Delhi
0,Diesel,SUV,Manual,2,Maruti,Maruti Vitara Brezza,2018,₹ 7.36 Lakh,Comprehensive,"40,190 Kms",24.3 kmpl,1248 CC,5,Red,,,Delhi
0,Petrol,SUV,Automatic,1,Audi,Audi Q7,2022,₹ 91 Lakh,Comprehensive,"8,000 Kms",11.21 kmpl,2995 CC,7,Black,,,Delhi
0,Diesel,SUV,Automatic,1,Hyundai,Hyundai Creta,2016,₹ 7.66 Lakh,Comprehensive,"80,000 Kms",17.01 kmpl,1582 CC,5,Silver,,,Delhi
0,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2016,₹ 8.59 Lakh,Comprehensive,"46,445 Kms",13 kmpl,1591 CC,5,Silver,,,Delhi
0,Petrol,MUV,Manual,1,Toyota,Toyota Innova Crysta,2022,₹ 19.10 Lakh,Comprehensive,"6,000 Kms",8 kmpl,2694 CC,7,Grey,,,Delhi
0,Petrol,Sedan,Automatic,1,BMW,BMW 6 Series,2021,₹ 69 Lakh,Third Party insurance,"26,000 Kms",13.32 kmpl,1998 CC,4,Maroon,,,Delhi
0,Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,2017,₹ 7.04 Lakh,Third Party insurance,"65,083 Kms",20.73 kmpl,1373 CC,5,Brown,,,Delhi
0,Diesel,SUV,Automatic,2,Mercedes-Benz,Mercedes-Benz M-Class,2014,₹ 17.51 Lakh,Comprehensive,"1,50,000 Kms",11.74 kmpl,2987 CC,5,Brown,,,Delhi
0,Petrol,Sedan,Automatic,1,Honda,Honda City,2021,₹ 14.43 Lakh,Zero Dep,"5,378 Kms",18.3 kmpl,1498 CC,5,Red,,,Delhi
0,Petrol,Sedan,Automatic,1,Honda,Honda City,2016,₹ 7.65 Lakh,Comprehensive,"63,001 Kms",18 kmpl,1497 CC,5,Brown,,,Delhi
0,Diesel,Sedan,Automatic,2,Audi,Audi A4,2014,₹ 9.50 Lakh,Comprehensive,"68,000 Kms",17.11 kmpl,1968 CC,5,White,,,Delhi
0,Petrol,MUV,Manual,1,Renault,Renault Triber,2022,₹ 6.75 Lakh,Third Party insurance,"15,000 Kms",20 kmpl,999 CC,7,Golden,,,Delhi
0,Diesel,SUV,Automatic,1,Audi,Audi Q5,2017,₹ 20.95 Lakh,Comprehensive,"1,06,180 Kms",13.22 kmpl,2967 CC,5,Black,,,Delhi
0,Diesel,SUV,Manual,1,Tata,Tata Harrier,2020,₹ 14 Lakh,Comprehensive,"68,000 Kms",16.35 kmpl,1956 CC,5,White,,,Delhi
0,Petrol,SUV,Automatic,1,Hyundai,Hyundai Creta,2022,₹ 19.75 Lakh,Comprehensive,"11,000 Kms",,1397 CC,5,White,,,Delhi
0,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2021,₹ 10.95 Lakh,Comprehensive,"24,000 Kms",,1497 CC,5,Black,,,Delhi
0,Petrol,Sedan,Manual,1,Honda,Honda City,2018,₹ 8.50 Lakh,Comprehensive,"55,000 Kms",17.4 kmpl,1497 CC,5,Silver,,,Delhi
0,Diesel,SUV,Manual,1,Mahindra,Mahindra Thar,2020,₹ 14.85 Lakh,Comprehensive,"12,010 Kms",15.2 kmpl,2184 CC,4,Red,,,Delhi
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2020,₹ 6.21 Lakh,Third Party,"60,665 Kms",21.01 kmpl,1197 CC,5,Grey,,,Delhi
0,Petrol,SUV,Manual,2,Hyundai,Hyundai Creta,2021,₹ 11.20 Lakh,Third Party insurance,"10,000 Kms",,1497 CC,5,Others,,,Delhi
0,Diesel,MUV,Manual,2,Maruti,Maruti Ertiga,2012,₹ 7.27 Lakh,Third Party,"82,896 Kms",20.77 kmpl,1248 CC,7,Black,,,Delhi
0,Diesel,Coupe,Automatic,2,Mercedes-Benz,Mercedes-Benz CLS-Class,2019,₹ 65 Lakh,Comprehensive,"35,000 Kms",19 kmpl,1950 CC,5,Grey,,,Delhi
0,Petrol,SUV,Automatic,1,Maruti,Maruti Jimny,2023,₹ 17.25 Lakh,Comprehensive,"1,000 Kms",16.39 kmpl,1462 CC,4,Black,,,Delhi
0,Petrol,Sedan,Manual,1,Honda,Honda City,2015,₹ 6.22 Lakh,Comprehensive,"57,463 Kms",17.4 kmpl,1497 CC,5,Silver,,,Delhi
0,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2023,₹ 13.10 Lakh,Comprehensive,"3,100 Kms",,1497 CC,5,White,,,Delhi
0,Diesel,SUV,Automatic,2,Volvo,Volvo XC60,2020,₹ 52 Lakh,Comprehensive,"25,000 Kms",11.2 kmpl,2400 CC,5,White,,,Delhi
0,Petrol,SUV,Manual,1,Ford,Ford Ecosport,2016,₹ 6.25 Lakh,Zero Dep,"58,716 Kms",15.85 kmpl,1499 CC,5,Brown,,,Delhi
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2021,₹ 7.25 Lakh,Comprehensive,"27,000 Kms",21 kmpl,1197 CC,5,Grey,,,Delhi
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2017,₹ 5.32 Lakh,Comprehensive,"51,017 Kms",21.4 kmpl,1197 CC,5,Red,,,Delhi
0,Petrol,Hatchback,Automatic,1,Mini,Mini Cooper Clubman,2020,₹ 43 Lakh,Comprehensive,"25,000 Kms",13.79 kmpl,1998 CC,5,Black,,,Delhi
0,Petrol,SUV,Automatic,2,Land Rover,Land Rover Discovery,2017,₹ 36.45 Lakh,Third Party insurance,"33,000 Kms",18 kmpl,1999 CC,7,Grey,,,Delhi
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2022,₹ 7.10 Lakh,Comprehensive,"17,000 Kms",22.35 kmpl,1197 CC,5,Blue,,,Delhi
0,Diesel,SUV,Automatic,1,Toyota,Toyota Fortuner,2014,₹ 13.90 Lakh,Comprehensive,"95,000 Kms",12.55 kmpl,2982 CC,7,White,,,Delhi
0,Diesel,SUV,Automatic,2,Mercedes-Benz,Mercedes-Benz GLE,2020,₹ 76 Lakh,Comprehensive,"15,000 Kms",,1950 CC,5,Silver,,,Delhi
0,Petrol,Sedan,Automatic,1,Maruti,Maruti Ciaz,2016,₹ 6.90 Lakh,Comprehensive,"49,000 Kms",19.12 kmpl,1373 CC,5,Silver,,,Delhi
0,Petrol,Sedan,Automatic,2,Audi,Audi A4,2015,₹ 20 Lakh,Third Party insurance,"34,000 Kms",15.64 kmpl,1798 CC,5,Red,,,Delhi
0,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2013,₹ 3.50 Lakh,Comprehensive,"70,000 Kms",20.85 kmpl,1197 CC,5,White,,,Delhi
0,Petrol,SUV,Manual,1,Kia,Kia Sonet,2020,₹ 11.45 Lakh,Comprehensive,"29,100 Kms",18.2 kmpl,998 CC,5,Black,,,Delhi
0,Petrol,Sedan,Manual,1,Tata,Tata Tigor,2018,₹ 5.18 Lakh,Zero Dep,"57,116 Kms",20.3 kmpl,1199 CC,5,Brown,,,Delhi
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2016,₹ 2.61 Lakh,Comprehensive,"56,000 Kms",21.1 kmpl,814 CC,5,White,,,Delhi
0,Petrol,SUV,Manual,1,Honda,Honda WR-V,2021,₹ 8.66 Lakh,Third Party,"9,343 Kms",16.5 kmpl,1199 CC,5,Silver,,,Delhi
0,Petrol,Sedan,Automatic,2,Audi,Audi A6,2021,₹ 51 Lakh,Comprehensive,"15,000 Kms",14.11 kmpl,1984 CC,5,Black,,,Delhi
0,Diesel,SUV,Manual,1,Toyota,Toyota Fortuner,2022,₹ 38.50 Lakh,Comprehensive,"13,000 Kms",,2755 CC,7,White,,,Delhi
0,Petrol,SUV,Automatic,2,Hyundai,Hyundai Creta,2017,₹ 9.44 Lakh,Third Party insurance,"90,347 Kms",13 kmpl,1591 CC,5,White,,,Delhi
0,Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz S-Class,2021,₹ 89 Lakh,Comprehensive,"36,000 Kms",13.5 kmpl,2925 CC,5,Black,,,Delhi
0,Diesel,SUV,Automatic,1,BMW,BMW X1,2017,₹ 21.25 Lakh,Comprehensive,"60,000 Kms",17.05 kmpl,1995 CC,5,White,,,Delhi
0,Petrol,Sedan,Manual,1,Ford,Ford Aspire,2019,₹ 5.18 Lakh,Zero Dep,"64,668 Kms",19.4 kmpl,1194 CC,5,Others,,,Delhi
0,Diesel,SUV,Automatic,0,MG,MG Gloster,2023,₹ 45 Lakh,Comprehensive,"7,800 Kms",12.04 kmpl,1996 CC,6,Grey,,,Delhi
0,Petrol,Sedan,Manual,1,Honda,Honda City,2014,₹ 5.74 Lakh,Comprehensive,"87,313 Kms",17.4 kmpl,1497 CC,5,Brown,,,Delhi
0,Diesel,SUV,Automatic,2,Volvo,Volvo XC60,2018,₹ 38 Lakh,Comprehensive,"60,000 Kms",14.7 kmpl,1984 CC,5,White,,,Delhi
0,Petrol,Hatchback,Manual,1,Honda,Honda Jazz,2015,₹ 4.49 Lakh,Comprehensive,"39,000 Kms",18.7 kmpl,1199 CC,5,White,,,Delhi
0,Petrol,SUV,Automatic,1,MG,MG Hector Plus,2021,₹ 19.25 Lakh,Comprehensive,"18,000 Kms",11.67 kmpl,1451 CC,6,Black,,,Delhi
0,Diesel,SUV,Automatic,2,Land Rover,Land Rover Discovery Sport,2020,₹ 56.50 Lakh,Comprehensive,"18,000 Kms",,1999 CC,7,White,,,Delhi
0,Petrol,SUV,Automatic,1,Lexus,Lexus RX,2016,₹ 66 Lakh,Comprehensive,"11,000 Kms",18.8 kmpl,3456 CC,5,Grey,,,Delhi
0,Petrol,SUV,Automatic,1,Jeep,Jeep Wrangler,2021,₹ 62 Lakh,Comprehensive,"30,000 Kms",12.1 kmpl,1998 CC,5,Red,,,Delhi
0,Diesel,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLA Class,2018,₹ 27 Lakh,Comprehensive,"8,000 Kms",17.9 kmpl,2143 CC,5,Red,,,Delhi
0,Petrol,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2017,₹ 40.50 Lakh,Comprehensive,"57,000 Kms",15 kmpl,1991 CC,5,White,,,Delhi
0,Diesel,SUV,Automatic,2,Audi,Audi Q7,2016,₹ 36 Lakh,Comprehensive,"89,500 Kms",14.75 kmpl,2967 CC,7,White,,,Delhi
0,Petrol,SUV,Manual,2,Honda,Honda WR-V,2017,₹ 7.19 Lakh,Third Party,"27,684 Kms",17.5 kmpl,1199 CC,5,Red,,,Delhi
0,Petrol,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2017,₹ 33 Lakh,Comprehensive,"22,000 Kms",14.74 kmpl,1991 CC,5,White,,,Delhi
0,Petrol,Hatchback,Manual,1,Ford,Ford Figo,2019,₹ 5.07 Lakh,Comprehensive,"71,566 Kms",20.4 kmpl,1194 CC,5,Grey,,,Delhi
0,Diesel,SUV,Automatic,2,Audi,Audi Q7,2016,₹ 39.95 Lakh,Third Party insurance,"75,000 Kms",14.75 kmpl,2967 CC,7,White,,,Delhi
0,Diesel,Sedan,Automatic,2,Mercedes-Benz,Mercedes-Benz CLS-Class,2017,₹ 26 Lakh,Comprehensive,"58,000 Kms",19.4 kmpl,2143 CC,4,White,,,Delhi
0,Petrol,Sedan,Automatic,2,Honda,Honda City,2015,₹ 6.65 Lakh,Third Party,"75,455 Kms",18 kmpl,1497 CC,5,Grey,,,Delhi
0,Petrol,SUV,Automatic,1,MG,MG Astor,2022,₹ 15 Lakh,Comprehensive,"10,000 Kms",14.82 kmpl,1498 CC,5,White,,,Delhi
0,Diesel,SUV,Automatic,1,Ford,Ford Endeavour,2017,₹ 23.49 Lakh,Third Party insurance,"80,000 Kms",10.91 kmpl,3198 CC,7,Silver,,,Delhi
0,Petrol,SUV,Automatic,1,Hyundai,Hyundai Creta,2018,₹ 10.52 Lakh,Comprehensive,"85,031 Kms",14.8 kmpl,1591 CC,5,Silver,,,Delhi
0,Diesel,SUV,Automatic,1,Land Rover,Land Rover Range Rover Evoque,2021,₹ 67 Lakh,Comprehensive,"22,000 Kms",,1997 CC,5,White,,,Delhi
0,Diesel,SUV,Manual,1,Ford,Ford Ecosport,2020,₹ 9.30 Lakh,Zero Dep,"37,527 Kms",21.7 kmpl,1498 CC,5,White,,,Delhi
0,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2019,₹ 8.50 Lakh,Comprehensive,"80,000 Kms",24.3 kmpl,1248 CC,5,Grey,,,Delhi
0,Petrol,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz AMG A 35,2022,₹ 51 Lakh,Comprehensive,"14,000 Kms",,1991 CC,5,Blue,,,Delhi
0,Diesel,SUV,Automatic,1,Mahindra,Mahindra XUV500,2018,₹ 13 Lakh,Third Party insurance,"40,000 Kms",15.1 kmpl,2179 CC,7,Black,,,Delhi
0,Petrol,Hatchback,Manual,1,Toyota,Toyota Glanza,2020,₹ 6.25 Lakh,Third Party insurance,"10,000 Kms",21.01 kmpl,1197 CC,5,White,,,Delhi
0,Diesel,SUV,Automatic,1,Porsche,Porsche Cayenne,2016,₹ 56 Lakh,Comprehensive,"50,000 Kms",16.12 kmpl,2967 CC,5,White,,,Delhi
0,Diesel,SUV,Automatic,2,BMW,BMW X1,2017,₹ 19.50 Lakh,Third Party insurance,"65,000 Kms",20.68 kmpl,1995 CC,5,White,,,Delhi
0,Diesel,SUV,Automatic,1,Audi,Audi Q3,2015,₹ 14.99 Lakh,Comprehensive,"72,011 Kms",15.17 kmpl,1968 CC,5,Black,,,Delhi
0,Diesel,SUV,Automatic,1,Jeep,Jeep Compass,2021,₹ 24.50 Lakh,Comprehensive,"40,011 Kms",14.9 kmpl,1956 CC,5,Grey,,,Delhi
0,Petrol,MUV,Manual,1,Maruti,Maruti Ertiga,2016,₹ 7.35 Lakh,Comprehensive,"85,000 Kms",19.34 kmpl,1462 CC,7,Grey,,,Delhi
0,Petrol,SUV,Manual,2,Ford,Ford Ecosport,2018,₹ 7.26 Lakh,Zero Dep,"36,206 Kms",17 kmpl,1497 CC,5,Blue,,,Delhi
0,Diesel,MUV,Manual,1,Toyota,Toyota Innova Crysta,2017,₹ 16.50 Lakh,Comprehensive,"48,011 Kms",13.68 kmpl,2393 CC,8,White,,,Delhi
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Baleno,2019,₹ 6.88 Lakh,Comprehensive,"86,919 Kms",21.4 kmpl,1197 CC,5,Blue,,,Delhi
0,Petrol,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz AMG G 63,2022,₹ 3.95 Crore,Comprehensive,"4,000 Kms",,3982 CC,5,Black,,,Delhi
0,Cng,Sedan,Manual,2,Honda,Honda Amaze,2014,₹ 3.65 Lakh,Comprehensive,"69,650 Kms",18 kmpl,1198 CC,5,Silver,,,Delhi
0,Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Ameo,2018,₹ 6.27 Lakh,Third Party,"41,051 Kms",19.44 kmpl,999 CC,5,Black,,,Delhi
0,Diesel,MUV,Automatic,1,Toyota,Toyota Innova Crysta,2019,₹ 17.99 Lakh,Comprehensive,"52,011 Kms",11.36 kmpl,2755 CC,7,Grey,,,Delhi
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2013,₹ 3.35 Lakh,Comprehensive,"52,439 Kms",19.81 kmpl,1086 CC,5,White,,,Delhi
0,Petrol,Sedan,Automatic,2,Maruti,Maruti Ciaz,2014,₹ 5.28 Lakh,Comprehensive,"82,347 Kms",19.12 kmpl,1373 CC,5,White,,,Delhi
0,Diesel,SUV,Automatic,2,Audi,Audi Q7,2014,₹ 18.99 Lakh,Comprehensive,"52,001 Kms",12.07 kmpl,2967 CC,7,White,,,Delhi
0,Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,2014,₹ 5.11 Lakh,Third Party,"97,249 Kms",20.73 kmpl,1373 CC,5,Grey,,,Delhi
0,Petrol,SUV,Automatic,1,Audi,Audi Q7,2023,₹ 93 Lakh,Comprehensive,"11,800 Kms",,2995 CC,7,White,,,Delhi
0,Diesel,SUV,Manual,1,Tata,Tata New Safari,2022,₹ 20.99 Lakh,Comprehensive,"5,700 Kms",16.14 kmpl,1956 CC,6,Blue,,,Delhi
0,Diesel,SUV,Automatic,1,Tata,Tata New Safari,2021,₹ 19.50 Lakh,Comprehensive,"52,011 Kms",14.08 kmpl,1956 CC,7,White,,,Delhi
0,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2018,₹ 8.49 Lakh,Third Party insurance,"52,368 Kms",24.3 kmpl,1248 CC,5,White,,,Delhi
0,Diesel,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLE,2020,₹ 79.50 Lakh,Comprehensive,"33,500 Kms",,1950 CC,5,White,,,Delhi
0,Petrol,Sedan,Manual,1,Honda,Honda Amaze,2020,₹ 5 Lakh,Third Party insurance,"80,000 Kms",18.6 kmpl,1199 CC,5,Gray,,,Delhi
0,Diesel,SUV,Manual,2,Honda,Honda WR-V,2017,₹ 5.25 Lakh,Third Party insurance,"85,162 Kms",25.5 kmpl,1498 CC,5,Others,,,Delhi
0,Petrol,MUV,Automatic,1,Maruti,Maruti Ertiga,2017,₹ 7.75 Lakh,Third Party insurance,"83,863 Kms",17.03 kmpl,1373 CC,7,Others,,,Delhi
0,Petrol,SUV,Automatic,1,BMW,BMW X7,2019,₹ 1.10 Crore,Comprehensive,"9,500 Kms",10.54 kmpl,2998 CC,7,Black,,,Delhi
0,Petrol,Hatchback,Manual,1,Honda,Honda Jazz,2016,₹ 4.86 Lakh,Zero Dep,"62,526 Kms",18.7 kmpl,1199 CC,5,Silver,,,Delhi
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2018,₹ 4.50 Lakh,Third Party insurance,"40,000 Kms",22 kmpl,1197 CC,5,White,,,Delhi
0,Diesel,SUV,Manual,1,Renault,Renault Duster,2019,₹ 9.89 Lakh,Zero Dep,"35,331 Kms",19.87 kmpl,1461 CC,5,Brown,,,Delhi
0,Diesel,SUV,Automatic,1,Land Rover,Land Rover Discovery Sport,2020,₹ 55.50 Lakh,Comprehensive,"40,000 Kms",,1999 CC,7,White,,,Delhi
0,Petrol,SUV,Automatic,1,Audi,Audi Q3 Sportback,2023,₹ 51 Lakh,Third Party insurance,"10,000 Kms",,1984 CC,5,Gray,,,Delhi
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro,2019,₹ 5.26 Lakh,Zero Dep,"14,893 Kms",20.3 kmpl,1086 CC,5,Others,,,Delhi
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2011,₹ 1.70 Lakh,Third Party insurance,"1,10,000 Kms",18.9 kmpl,998 CC,5,Silver,,,Delhi
0,Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz S-Class,2021,₹ 1.55 Crore,Comprehensive,"7,900 Kms",13.5 kmpl,2925 CC,5,Black,,,Delhi
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2016,₹ 4.34 Lakh,Zero Dep,"55,215 Kms",18.9 kmpl,1197 CC,5,Red,,,Delhi
0,Petrol,Sedan,Manual,1,Honda,Honda City,2014,₹ 3 Lakh,Third Party insurance,"1,00,000 Kms",17.4 kmpl,1497 CC,5,Silver,,,Delhi
0,Diesel,Sedan,Manual,1,Hyundai,Hyundai Verna,2021,₹ 11.03 Lakh,Third Party,"49,930 Kms",25 kmpl,1493 CC,5,White,,,Delhi
0,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2017,₹ 6.45 Lakh,Third Party insurance,"54,000 Kms",24.3 kmpl,1248 CC,5,Red,,,Delhi
0,Petrol,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz AMG A 35,2021,₹ 51.50 Lakh,Third Party,"1,200 Kms",,1991 CC,5,White,,,Delhi
0,Petrol,SUV,Automatic,1,Audi,Audi Q2,2020,₹ 27.90 Lakh,Third Party,"7,000 Kms",,1984 CC,5,Grey,,,Delhi
0,Cng,MUV,Manual,1,Maruti,Maruti Ertiga,2021,₹ 11 Lakh,Third Party insurance,"40,000 Kms",26.08 km/kg,1462 CC,7,Others,,,Delhi
0,Diesel,SUV,Automatic,3,Mercedes-Benz,Mercedes-Benz M-Class,2014,₹ 15.70 Lakh,Comprehensive,"83,000 Kms",15.26 kmpl,2143 CC,5,White,,,Delhi
0,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i10,2011,₹ 1.30 Lakh,Third Party insurance,"60,000 Kms",20.36 kmpl,1197 CC,5,Others,,,Delhi
0,Cng,Sedan,Manual,1,Maruti,Maruti Swift Dzire Tour,2018,₹ 3 Lakh,Third Party insurance,"1,00,000 Kms",26.55 kmpl,1197 CC,5,Others,,,Delhi
0,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i10,2009,"₹ 85,000 ",Third Party insurance,"60,000 Kms",20.36 kmpl,1197 CC,5,Others,,,Delhi
0,Petrol,SUV,Automatic,1,Volvo,Volvo XC40,2020,₹ 37.50 Lakh,Comprehensive,"25,000 Kms",,1969 CC,5,Grey,,,Delhi
0,Petrol,Sedan,Manual,1,Honda,Honda Amaze,2015,₹ 4.22 Lakh,Third Party,"67,593 Kms",18 kmpl,1198 CC,5,Brown,,,Delhi
0,Diesel,SUV,Automatic,1,Hyundai,Hyundai Creta,2020,₹ 15 Lakh,Third Party insurance,"50,000 Kms",18.5 kmpl,1493 CC,5,Others,,,Delhi
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,₹ 4.95 Lakh,Comprehensive,"88,882 Kms",21.4 kmpl,1197 CC,5,Blue,,,Delhi
0,Petrol,Sedan,Manual,1,Toyota,Toyota Corolla Altis,2016,₹ 8.15 Lakh,Comprehensive,"78,986 Kms",14.28 kmpl,1798 CC,5,White,,,Delhi
